#nvpart(2)   Xc(3)   Yc(4)   Vmax(11)
19.21291765   34.83036983   27.34496802   4.23
24.49759229   37.11490552   33.60604731   3.53
18.49459613   27.72995310   34.35769567   4.07
19.66060085   30.91689564   29.17476212   2.97
52.55798813   40.89850553   43.50090133   36.78
21.28771644   33.47274055   37.25428458   2.84
29.84744952   12.58980249   6.79978710   33.05
24.57736811   38.68246882   32.86680818   5.70
21.78209913   29.47852670   27.92813321   2.30
16.67314614   32.97301093   35.31403741   2.11
20.30211705   29.64689181   38.61557066   4.04
12.47649689   22.18915558   46.01352687   34.92
20.90372043   31.87604388   31.83068246   3.01
20.13916442   28.97121505   27.28597651   2.59
21.11366652   29.48282694   35.02251285   5.25
20.00613286   32.21300433   28.70569430   2.93
16.69660910   33.98633589   27.35164067   2.91
19.71066202   35.52358386   35.91015198   3.68
19.31666078   32.22308915   27.90686918   4.35
19.74248888   32.95915683   32.09145594   3.37
19.16365581   31.56629388   27.81678025   3.63
19.73786247   30.85907151   27.00120733   4.01
24.93689095   37.06486888   30.93555129   6.59
23.91221963   37.42969593   36.19850236   2.86
19.99691544   34.84020632   38.61914971   5.22
16.51886360   25.19634064   32.60593021   16.07
16.25207609   32.68989148   35.94944303   5.29
22.48287031   34.63020975   29.72628516   5.26
17.32460862   33.67865853   28.63527203   3.40
21.74948812   36.51137912   38.08849192   3.66
19.86321372   29.84663376   26.75535253   2.81
20.14988285   30.93348743   29.69538876   2.69
3.45101457   26.81704150   55.31566863   39.89
22.30227074   28.30341552   27.82967890   4.20
17.22442632   35.60579979   36.10946120   5.17
16.94753023   32.19561941   33.50838696   3.22
54.55246757   17.73786252   36.98231702   36.49
16.97188369   33.11248245   28.72075257   4.21
19.66766752   30.94703995   27.19475920   1.41
14.83155056   56.43838859   7.41788004   52.55
22.46074457   28.20301229   27.61423604   6.93
17.80949101   32.93563778   28.31003296   2.71
20.51739869   33.88363338   39.27300950   5.30
22.31544564   33.93078703   29.43317884   3.55
20.33503251   30.87735786   29.08448030   4.40
21.31676717   33.26683321   36.29703836   2.92
17.88900412   33.83749067   29.55547193   3.99
24.36107971   34.89623095   28.70269118   2.38
21.56915848   32.41551957   33.68132122   3.77
23.84126949   34.70361608   34.11285731   3.99
58.23074293   12.36051420   33.08721543   38.97
19.96863785   27.20670706   31.75872503   4.69
22.54321652   37.22075229   33.93970471   7.59
18.82134933   27.08849669   30.00456038   2.59
39.20676942   17.63072249   26.28411887   27.00
17.66931023   32.72096857   37.33981624   3.75
20.55314859   36.28391571   26.89419371   4.22
33.77581544   2.12190641   4.14183560   36.21
22.78019445   37.41911122   31.20101385   5.12
25.58745363   35.00529692   31.82078526   2.14
22.49244335   30.53865691   40.93350322   10.37
20.97079591   34.32331058   36.87909961   1.96
20.79802442   30.12045338   29.73626923   2.70
20.65286808   31.74963379   33.14896749   3.21
21.20573957   29.10198035   31.67523514   2.75
25.62031930   28.27591365   31.04718093   3.69
16.34412977   30.14504351   31.04811914   4.09
20.93787057   27.62727295   32.61553860   3.88
21.69194425   32.02963555   34.00138568   4.81
23.83327776   36.59006651   36.17224399   2.69
20.04159982   30.57811873   26.52479368   2.04
22.79622478   32.71556639   37.11377248   3.45
20.93854264   29.61253040   30.41665197   5.60
20.54758279   35.55314700   27.06498935   3.46
20.10842636   30.67396462   26.57436612   2.38
1.63973248   61.84315252   53.64072032   32.00
21.78450494   29.42680265   28.02491940   2.32
21.49259758   29.29849383   27.22416592   2.98
20.86576540   26.31206575   34.33762494   4.36
19.24232569   31.83335784   27.85920281   4.57
25.39765959   26.11529826   32.68298726   5.94
22.02002151   32.92492203   40.55366684   5.83
17.65008651   33.78778316   29.75239189   2.90
19.05418698   33.63321807   37.52419894   6.29
20.10448873   30.12310611   26.58950426   2.06
20.18455542   29.68046271   27.11138752   2.36
22.88673937   29.73377502   26.30137154   4.98
37.45401669   15.03201310   50.61968317   34.25
22.07860734   33.23342272   29.68382770   4.21
20.53067841   34.66177292   28.04147293   3.88
21.25296607   28.21150193   32.49874542   3.23
20.82523562   30.61403933   26.29866069   2.57
18.41033115   36.15593601   36.05596699   3.64
20.71322052   31.01652437   24.96224241   3.50
19.76815186   34.19929921   27.63505680   4.71
20.03839806   30.43731308   26.11616818   3.81
2.75343800   20.51733695   9.42610530   33.22
20.35536919   28.31423344   31.03070331   3.07
21.26424008   33.60374857   37.53311808   3.21
25.93904977   35.60386102   38.74441071   3.81
17.18314552   34.70504501   26.32094292   3.43
17.60080018   35.91794090   28.66670680   3.08
17.78937329   33.79495085   29.57215506   4.39
23.00940337   35.99224423   31.25152383   3.47
21.15451858   33.83873555   37.83569142   2.77
19.91687229   30.14182094   39.30564981   2.34
20.80329225   29.71002949   36.17332204   6.19
19.83623778   34.30816892   38.21449153   3.22
22.63449675   26.71167523   38.15557238   6.16
16.88859025   34.10118933   35.73962823   4.03
20.20916114   32.11958017   31.91476655   3.92
20.51365433   35.52982817   27.59532537   3.16
22.15657738   26.58555339   30.58116503   5.95
4.97734189   10.95977234   56.12908325   38.39
20.90285574   26.15527229   32.75737514   2.49
20.04939932   25.27847098   33.35067811   2.16
22.11275708   37.63262264   29.86143162   3.30
20.40020327   32.14117713   37.63984455   3.32
39.35925799   25.27326771   32.15116452   33.27
16.40025915   33.05936778   35.52829298   4.08
22.27488721   29.27894002   27.22720941   4.15
17.55224297   34.38272017   30.82626672   2.20
22.79632809   35.08676284   38.32863535   3.64
16.09584670   29.64621912   31.38757100   3.51
19.58120477   28.43947443   39.64439788   4.50
21.59710320   49.06129816   9.51967767   28.68
20.49361150   29.91982942   35.81713071   3.34
21.63099647   32.50593724   33.26963115   2.51
16.65530545   29.82168468   31.01727434   4.39
20.32439906   33.41938782   38.46842965   3.15
21.19387956   33.08356213   29.70551458   3.75
5.32057581   44.19654751   37.17426330   27.76
19.74986998   29.76133700   27.22390380   4.01
19.51556618   33.90065010   39.18993102   4.49
19.38044597   5.82493669   47.95752137   39.71
18.45453320   38.56252349   33.09141139   4.63
29.83964678   36.39420573   51.13707860   32.26
20.04159350   31.78870240   28.88126300   2.91
22.09378191   32.99027567   32.42526954   2.93
16.23775879   34.91861282   34.93610092   4.43
15.04563155   33.30841573   8.45099744   31.21
20.35291212   33.71393917   38.09528873   5.38
21.59200506   29.55927371   28.49016098   5.65
20.96306463   33.10982587   39.24001892   3.35
44.44924711   54.66620455   21.54437895   40.47
44.51953814   50.38719165   7.48007074   33.99
20.54091092   36.79046396   33.29625585   2.90
21.16107044   27.56283807   33.21200633   4.23
26.45299201   33.83243448   38.53278390   3.88
20.15336848   30.68999216   38.00340834   3.20
21.63432520   32.17235513   33.29121000   3.59
21.15087705   28.72623347   32.89427620   3.81
13.76532847   31.37289095   33.70767410   10.46
22.19220128   34.69320529   37.50446112   2.59
29.14284595   36.89253007   35.93858354   28.87
50.82900301   38.35589079   45.92549663   32.53
17.91572461   30.56715372   29.89948932   3.94
22.30042242   33.49511596   34.61432955   3.35
22.72234541   27.97096734   35.22924892   6.64
23.12673958   34.22186464   36.67091739   3.64
24.83945662   34.57838354   31.59041411   2.96
22.54612556   31.55016651   37.31758175   3.06
20.39654335   32.00038124   32.56425743   2.47
17.70433269   35.13903354   39.56227505   6.20
20.60358995   30.11039402   38.17284319   2.16
39.93464476   37.76705518   16.48952771   30.35
59.01066720   5.47266330   4.16037278   34.90
20.16985371   32.84107078   28.91585649   1.91
18.48892543   32.35879160   27.88637690   2.73
28.12248866   36.05133683   31.47458111   2.83
20.26991307   30.36655970   28.47780772   4.84
16.07739660   31.68282954   30.84181063   2.22
23.05080599   29.54065694   31.74205438   3.55
21.39295631   33.54473175   37.67221573   4.04
25.11929113   34.86480087   32.73515323   3.35
10.56705087   31.60563784   8.33015735   38.07
19.51508743   33.82154312   39.48987399   2.56
16.64966571   37.94475149   34.90135701   5.77
20.36965270   32.49110776   29.80808126   1.78
20.62354492   29.62159296   30.20644142   3.65
18.25741185   28.56052935   31.59379512   3.80
20.11026511   36.45398121   26.54095645   5.17
18.56989610   35.83380810   27.46508908   2.56
16.53496968   33.46825203   28.22759470   3.56
20.20418724   33.96182632   38.98046598   6.32
39.80703836   28.21515319   43.30833341   39.07
59.51609334   9.23693535   27.08660055   31.21
24.92771764   33.20494967   38.20451803   4.04
20.08502929   32.19438641   28.86232033   3.14
22.05238000   33.63197272   30.58904929   2.57
22.17186911   30.57497161   37.76484391   2.78
18.77511035   30.50895940   36.24990135   2.94
19.51833036   27.83785243   30.04638117   3.21
21.86097429   32.01790061   33.75392963   3.58
18.39402350   33.10248572   28.51382995   3.50
18.82661558   31.35993468   27.58247569   1.89
15.04514838   32.27632196   30.23860396   2.94
21.92760510   33.22817705   34.78248658   2.61
18.59543610   33.02963861   27.82882365   3.52
19.87272493   30.92990683   26.63697336   4.97
19.84007689   28.62701945   38.32221172   3.50
17.75997245   33.94828828   26.70782762   4.19
22.92036541   33.89684993   29.71669822   3.08
20.92381398   28.82803701   36.46260957   3.66
19.97661711   34.96323060   27.43925529   2.97
22.68717536   31.22615467   28.19352681   4.83
22.32755542   28.91162789   29.50825763   2.78
19.95332351   28.15987954   31.23660564   3.89
21.21772397   26.32538097   34.30429628   3.27
19.13476208   37.78817758   33.67450251   2.81
17.31629815   33.51573361   31.08111951   6.54
19.89101229   30.01833591   25.03070109   6.97
56.30979903   63.78425416   34.14356398   35.33
20.08948247   32.37063730   29.13798485   3.53
20.09177976   30.73038603   38.22430077   2.35
19.59219490   24.91352242   33.98176178   2.20
22.55797086   36.22888987   33.26853310   2.80
2.36245981   6.40241796   61.35492537   38.38
19.18062148   34.23273731   27.75923048   8.04
21.69583381   31.56751166   34.90173965   2.15
22.05409533   25.66551558   31.42525024   3.56
21.84787481   36.63324033   30.01020862   2.43
16.44193044   33.40205079   30.73500635   4.61
20.01018445   32.07288361   31.24758124   3.80
17.58850480   28.75119119   31.58196968   4.00
57.15178938   14.48344400   5.99291579   30.72
49.91236934   32.54038571   27.48081224   41.12
20.18486541   30.76452540   37.96061285   2.92
16.86814734   33.37512066   28.39556623   2.02
19.43206317   31.75476409   39.25249574   3.47
21.24167291   29.40562411   27.04150133   2.54
20.78467945   28.83496585   31.15234988   2.99
24.19530374   39.15072922   31.78693485   3.87
21.37622001   29.34027420   38.03498181   5.32
20.56791323   29.78076432   38.37721033   4.03
16.86695655   32.90379980   28.25707309   3.03
25.24594235   34.64277572   31.04730614   2.77
17.74365653   29.30045641   30.76904253   3.44
23.80884925   35.55905030   34.78775215   3.61
17.48562023   34.22778985   36.81923182   2.57
57.29032053   54.79578310   61.67557630   34.67
23.07008057   34.59984129   39.27819539   3.65
19.81458429   19.84202916   41.29401691   37.58
16.43992330   31.67036886   30.39006593   4.11
26.79503886   34.17738061   32.79143706   3.10
17.32456639   33.53040106   28.76591594   3.89
22.35744782   33.16832522   28.37568848   3.80
23.40808833   35.03728231   38.10901013   2.65
22.05831620   33.78401747   35.06768544   2.99
21.05307904   29.53142157   37.08367980   3.20
19.65670712   32.49452937   29.29949983   4.34
18.88504720   31.41949904   27.30040228   3.69
20.57057077   29.73960605   38.54259165   3.18
21.90458656   33.78645535   29.85501789   4.48
20.30913424   29.28074288   38.75828966   5.31
17.99637454   36.15294297   29.75883906   8.08
23.01229026   34.71707966   37.14287627   5.58
19.69044713   29.73118301   27.06797418   3.38
26.54736144   36.96461556   13.84578715   38.37
19.80127377   32.26128336   28.92282750   2.63
20.47174909   33.99081921   27.76080615   4.63
24.91916601   37.83360332   33.23167210   6.15
23.83216667   32.07389285   28.02781404   6.28
19.65425764   27.95267140   29.72318775   3.06
17.25120256   35.43109040   36.22865684   3.69
25.43847886   33.83298886   32.67688759   2.02
20.33859592   28.64218405   38.42733924   4.04
22.78876869   35.19431783   36.58737953   4.39
19.62054341   29.97006834   39.63129153   2.68
21.26652359   33.57508394   29.68790196   3.71
20.42761747   31.88133707   30.99571876   3.00
25.55567063   35.21785417   27.25979011   3.71
21.99484372   32.73867564   32.80951018   2.87
21.69678727   30.05331711   34.15683386   6.80
21.61677129   32.68450019   33.24089105   3.08
18.41512852   28.90874956   36.76915203   2.66
21.38341232   26.71511556   35.99144272   3.92
16.10197312   34.18415955   28.67135048   2.95
22.36899736   32.95246537   30.78735893   3.10
23.21702029   32.96116575   31.13824331   4.43
1.40315722   57.08509689   29.20977083   32.82
20.66120399   25.94114734   34.38997179   2.03
20.88884340   32.97796638   37.28810719   3.33
23.71333822   34.98097206   30.36683799   3.64
20.18856392   30.99498409   26.78429915   3.00
20.64322617   33.80914901   37.33754079   4.04
24.09884816   33.57040260   37.33461508   3.71
22.35010996   34.81999245   37.97958288   4.51
19.34757751   30.79083596   27.13000848   3.71
20.88292174   29.39248503   37.57238327   4.70
22.53394751   27.26598480   29.72012933   6.20
21.13380227   29.42052122   31.63678287   3.35
20.32635613   31.02391233   37.86802042   1.82
22.46382163   33.61285929   29.94755532   3.95
22.72928463   34.41569387   37.74945811   3.51
17.05341438   31.42445132   28.81661359   5.64
21.06398670   43.26091250   30.98576979   36.91
22.07282046   30.80409738   37.43705586   3.93
15.92628567   33.59613405   29.76676229   5.83
5.07802429   22.87875040   55.80466883   29.92
21.73624842   29.53662708   34.37352460   3.89
22.47418397   34.54436468   37.51180772   3.63
23.33142449   34.38991453   29.80365488   2.69
23.54233214   32.21041336   32.56192309   2.95
26.70595148   35.07720036   32.02314007   3.02
22.08202261   27.48737359   30.29587637   5.58
18.41827468   35.96988742   38.88386035   6.09
19.49499026   33.81802995   39.47243803   3.65
17.06284898   33.65800457   28.39762731   3.54
17.21695691   33.12844541   29.44390597   2.56
21.49954042   35.25811330   36.59124264   3.25
16.93507118   38.18028946   34.78529549   2.73
22.94445503   34.18308389   36.29208326   14.44
19.66477868   31.05703010   27.02364251   3.48
21.13728580   33.89116391   37.55479876   3.18
22.36700750   34.94427046   37.35897813   3.22
20.66769998   33.08051838   36.82792231   3.63
4.93757534   53.35711970   9.73371456   32.72
22.59270868   33.02377885   31.58817064   3.47
19.24343261   32.71558447   29.80860950   4.16
25.04455134   35.09038925   32.85033182   3.82
20.26105183   25.76749291   37.75604851   8.23
17.03607312   33.84388518   33.10631055   2.98
